,bind_id,symbol,action,position,signal_timestamp,signal_price
475,85089f42-8eb0-4b68-8460-0ec1ca2d7c6a,btc_usdt|binance_future,open,long,1729008240,66118.3
476,09867d91-63d3-47e6-a6e0-2874d6cebb4d,btc_usdt|binance_future,open,short,1729009860,66569.1
477,2ea36b9c-a972-4343-b663-105777567f5f,btc_usdt|binance_future,open,long,1729009920,66659.0
478,d731a4b8-c03f-44bc-a2ab-b9ce87701e85,btc_usdt|binance_future,open,short,1729011060,66776.3
479,8c577188-44f4-4faf-999c-358fb7b6cd0e,btc_usdt|binance_future,open,long,1729011720,66961.0
480,f1957b4d-372a-45e8-8462-2011c0e11628,btc_usdt|binance_future,open,short,1729012200,66724.7
481,06b4ed80-3fc0-415b-836f-844f8d1564f5,btc_usdt|binance_future,open,long,1729013040,66697.2
482,4abbd5e8-9f82-415e-ad50-e6888a21a91e,btc_usdt|binance_future,open,short,1729013160,66638.9
483,d8e23bcc-4dab-4150-a312-43a6e5279c24,btc_usdt|binance_future,open,long,1729014060,66832.5
484,e473ee8c-418f-4676-af4f-f75c771d7f56,btc_usdt|binance_future,open,short,1729015020,66778.8
485,6eb63750-143d-46e1-b036-c9e538956050,btc_usdt|binance_future,open,long,1729015500,67061.0
486,de7416bc-ad9d-4700-86bc-e98172f21e86,btc_usdt|binance_future,open,short,1729016940,67067.1
487,81b9579c-aa21-47ec-a253-6faa9ee8ced0,btc_usdt|binance_future,open,long,1729017780,67074.6
488,4a0bfbbd-83e0-426d-859e-20921d87225d,btc_usdt|binance_future,open,short,1729018200,66910.0
489,c92a5de0-9f84-4089-8be5-ecf2a703735d,btc_usdt|binance_future,open,long,1729019760,66787.7
